Domain Code,Domain,AreaCode,AreaName,ElementCode,ElementName,ItemCode,ItemName,Year,Value,Flag,FlagD
GT,Agriculture Total,4,Algeria,7231,Emissions (CO2eq),1711,Agriculture total,2004,8896.13,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,4,Algeria,7231,Emissions (CO2eq),1711,Agriculture total,2005,8249.7,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,4,Algeria,7231,Emissions (CO2eq),1711,Agriculture total,2006,8677.09,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,4,Algeria,7231,Emissions (CO2eq),1711,Agriculture total,2007,8830.18,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,4,Algeria,7231,Emissions (CO2eq),1711,Agriculture total,2008,8430.54,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,4,Algeria,7231,Emissions (CO2eq),1711,Agriculture total,2009,9434.87,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,4,Algeria,7231,Emissions (CO2eq),1711,Agriculture total,2010,9807.76,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,4,Algeria,7231,Emissions (CO2eq),1711,Agriculture total,2011,10011.37,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,4,Algeria,7231,Emissions (CO2eq),1711,Agriculture total,2012,10783.14,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,4,Algeria,7231,Emissions (CO2eq),1711,Agriculture total,2013,6470.5,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,4,Algeria,7231,Emissions (CO2eq),1711,Agriculture total,2030,11433.69,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,4,Algeria,7231,Emissions (CO2eq),1711,Agriculture total,2050,14003.7,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,1961,4.09,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,1962,3.76,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,1963,4.95,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,1964,6.18,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,1965,6.63,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,1966,6.32,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,1967,4.72,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,1968,4.33,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,1969,4.49,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,1970,4.49,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,1971,4.41,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,1972,4.38,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,1973,4.4,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,1974,4.41,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,1975,4.42,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,1976,4.43,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,1977,4.56,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,1978,4.49,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,1979,4.39,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,1980,4.38,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,1981,4.46,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,1982,4.67,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,1983,4.88,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,1984,5.08,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,1985,5.2,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,1986,5.29,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,1987,5.41,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,1988,5.49,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,1989,5.67,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,1990,4.51,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,1991,4.52,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,1992,4.52,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,1993,4.53,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,1994,4.54,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,1995,4.54,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,1996,4.54,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,1997,4.54,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,1998,4.54,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,1999,4.54,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,2000,4.53,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,2001,4.55,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,2002,4.55,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,2003,4.55,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,2004,4.54,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,2005,4.54,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,2006,4.54,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,2007,4.58,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,2008,4.58,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,2009,4.58,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,2010,4.58,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,2011,4.58,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,2012,4.58,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,2013,4.14,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,2030,7.01,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,5,American Samoa,7231,Emissions (CO2eq),1711,Agriculture total,2050,9.9,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,6,Andorra,7231,Emissions (CO2eq),1711,Agriculture total,1990,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,6,Andorra,7231,Emissions (CO2eq),1711,Agriculture total,1991,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,6,Andorra,7231,Emissions (CO2eq),1711,Agriculture total,1992,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,6,Andorra,7231,Emissions (CO2eq),1711,Agriculture total,1993,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,6,Andorra,7231,Emissions (CO2eq),1711,Agriculture total,1994,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,6,Andorra,7231,Emissions (CO2eq),1711,Agriculture total,1995,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,6,Andorra,7231,Emissions (CO2eq),1711,Agriculture total,1996,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,6,Andorra,7231,Emissions (CO2eq),1711,Agriculture total,1997,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,6,Andorra,7231,Emissions (CO2eq),1711,Agriculture total,1998,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,6,Andorra,7231,Emissions (CO2eq),1711,Agriculture total,1999,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,6,Andorra,7231,Emissions (CO2eq),1711,Agriculture total,2000,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,6,Andorra,7231,Emissions (CO2eq),1711,Agriculture total,2001,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,6,Andorra,7231,Emissions (CO2eq),1711,Agriculture total,2002,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,6,Andorra,7231,Emissions (CO2eq),1711,Agriculture total,2003,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,6,Andorra,7231,Emissions (CO2eq),1711,Agriculture total,2004,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,6,Andorra,7231,Emissions (CO2eq),1711,Agriculture total,2005,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,6,Andorra,7231,Emissions (CO2eq),1711,Agriculture total,2006,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
